ID	locality	country	decimalLongitude	decimalLatitude	geodeticDatum	elevation	aspect	entranceNumber	entranceType	entranceSize	entranceHabitat	entranceHabitatVerbatim	development	positiveDrop	negativeDrop	caveType	caveMorphology	caveActive	caveTouristic	notes	referencesLocality	referencesSpecies	contributorName	contributorEmail
CAVE_208	Cetinjska pećina	Montenegro	18,92133	42,38875	WGS84 	665	E	1	horizontal	120	urbanized	NA	1680	0	57	karst	descendent	1	0	at the beginning of the 1980-s it was adapted for touristic visits (a tunnel was dug into it) but after the huge folding with underground water in 1986 which destroyed most of the adaptations it was never opened for visits again	Doderović et al 2014 Lješević 1986	Folkia mrazeki: Deeleman-Reinhold; 1993: Revue Arachnologique; Histopona krivosijana: CBSS AR3639; 1f; 28102015; leg Tin Rozman; det Martina Pavlek; Kryptonesticus arenstorffi; Typhlonesticus absoloni: Pavlek & Ribera; 2017: European Journal of Taxonomy; Palliduphantes trnovensis: Deeleman-Reinhold; 1986: Mémoires de Biospéologie; Stalitella noseki: CBSS AR3635; 1juv; 28102015; leg Jana Bedek; det Martina Pavlek; Troglohyphantes lesserti: CBSS AR3821; 1f; 28102015; leg Martina Pavlek; det Martina Pavlek; Troglohyphantes troglodytes: Deeleman-Reinhold; 1974: Glasnik Republickog Zavoda za Zastitu Prirode i Prirodnjackog Muzeja Titogradu	Martina Pavlek	martinapavlek@gmail.com
CAVE_216	Golodražnica	Montenegro	18,71047	42,50469	WGS84 	250	W	1	horizontal	10	rocky	NA	100	0	0	karst	horizontal	0	0	NA	Lješević 1986	Kryptonesticus arenstorffi; Metellina merianae; Troglohyphantes troglodytes; Zangherella relicta: Kratochvíl; 1935: Práce Moravské Přírodovědecké Společnosti; Stalagtia monospina: Absolon & Kratochvíl; 1933: Acta Musei Moraviae; Scientiae Biologicae; Stygopholcus skotophilus: Kratochvíl; 1940: Acta Societatis Scientiarum Naturalium Moraviae	Martina Pavlek	martinapavlek@gmail.com
CAVE_223	Grbočica	Montenegro	19,03538	42,28736	WGS84 	400	flat	1	horizontal	30	shrubs	NA	2650	0	0	karst	horizontal	0	0	NA	Lješević 1986	Folkia mrazeki: Deeleman-Reinhold; 1993: Revue Arachnologique; Meta bourneti: CBSS\AR3732;1m; 1juv; 9112015; leg Alen Kirin; det Martina Pavlek; Stygopholcus skotophilus: CBSS\AR3727; 1m; 1juv; 9112015; leg Alen Kirin; det Martina Pavlek; Troglohyphantes boudewijni: CBSS\AR3730; 1f; 9112015; leg Alen Kirin; det Martina Pavlek; Typhlonesticus absoloni: Deeleman-Reinhold; 1974: Glasnik Republickog Zavoda za Zastitu Prirode i Prirodnjackog Muzeja Titogradu	Martina Pavlek	martinapavlek@gmail.com
CAVE_263	Pećina Vojvode Dakovića	Montenegro	18,6758	42,65578	WGS84 	680	S	1	horizontal	4,5	shrubs	NA	600	0	37	karst	descendent	0	0	NA	Lješević 1986	Folkia mrazeki: CBSS\AR5316; 1juv; 2482017; leg Alen Kirin; det Martina Pavlek; Kryptonesticus arenstorffi: Pavlek & Ribera; 2017: European Journal of Taxonomy; Metellina merianae: Kratochvíl; 1935: Práce Moravské Přírodovědecké Společnosti; Micrargus herbigradus: CBSS\AR3778; 1f; 1juv; 6112015; leg Alen Kirin; det Martina Pavlek; Stalagtia hercegovinensis: CBSS\AR5315; 1juv; 2482017; leg Alen Kirin; det Martina Pavlek; Stygopholcus skotophilus: CBSS\AR3776; 1m; 6112015; leg Alen Kirin; det Martina Pavlek; Troglohyphantes lesserti: CBSS\AR5318; 1f; 2482017; leg Alen Kirin; det Martina Pavlek; Troglohyphantes troglodytes: CBSS\AR3777; 3f; 2juv; 6112015; leg Alen Kirin; det Martina Pavlek	Martina Pavlek	martinapavlek@gmail.com
CAVE_293	Vilina pećina	Montenegro	18,66236	42,55457	WGS84 	866	SW	1	horizontal	15	forest	NA	50	0	0	karst	horizontal	0	0	NA	Personal Observation	Centromerus subcaecus; Kryptonesticus arenstorffi; Troglohyphantes troglodytes: Kratochvíl; 1935: Práce Moravské Přírodovědecké Společnosti; Stalitella noseki; Tegenaria bayeri: Kratochvíl; 1934: Prirodoslovne Razprave; Stygopholcus skotophilus: Kratochvíl; 1940: Acta Societatis Scientiarum Naturalium Moraviae; Troglohyphantes lesserti: CBSS\AR3675; 1m; 30102015; leg Martina Pavlek; det Martina Pavlek	Martina Pavlek	martinapavlek@gmail.com
CAVE_357	Grønligrotta	Norway	14,26293	66,41521	WGS84 	235	flat	1	horizontal	12	rocky	NA	4100	0	120	karst	descendent	1	1	NA	Hippa et al 1984	Hippa et al 1984 Annales entomologici fennici	Marco Isaia & Stefano Mammola	marcoisaia@unito.it stefanomammola@gmail.com
CAVE_132	Jaskinia Niedźwiedzia (Bear Cave)	Poland	16,84351	50,23452	WGS84 	800	NW	2	horizontal	2	urbanized	NA	4081	89	118	karst	horizontal	0	1	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Czajka 1978	Robert Rozwalka	arachnologia@wp.pl
CAVE_133	Jaskinia Zbójecka w Łagowie (or Jaskinia Łagowska) Zbójecka Cave in Łagów=Robbers cave in Łagów (or Łagowska Cave)	Poland	21,0925	50,7825	WGS84 	312	NW	1	horizontal	9,45	grass	NA	174	5	22	karst	horizontal	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1964 Seminarium speleologiczne I Ogólnopolskiego Zjazdu Badaczy Krasu Kielce:73-86	Robert Rozwalka	arachnologia@wp.pl
CAVE_134	Jaskinia na Wietrzni (Cave on Wietrznia)	Poland	20,645	50,85444	WGS84 	271	S	3	descendent	0,35	rocky	NA	60	0	10	karst	descendent	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1964 Seminarium speleologiczne I Ogólnopolskiego Zjazdu Badaczy Krasu Kielce:73-87	Robert Rozwalka	arachnologia@wp.pl
CAVE_135	Piekło pod Skibami (Hell Cave)	Poland	20,4325	50,83111	WGS84 	315	NW	4	horizontal	10,81	forest	NA	57	8	8	karst	horizontal	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1964 Seminarium speleologiczne I Ogólnopolskiego Zjazdu Badaczy Krasu Kielce:73-88	Robert Rozwalka	arachnologia@wp.pl
CAVE_136	Jaskinia Jeleniowska (Jeleniowska Cave)	Poland	20,61667	50,86139	WGS84 	275	NW	2	descendent	3,2	rocky	NA	36	0	8	karst	descendent	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1964 Seminarium speleologiczne I Ogólnopolskiego Zjazdu Badaczy Krasu Kielce:73-89	Robert Rozwalka	arachnologia@wp.pl
CAVE_137	Jaskinia Studnisko (or Jaskinia Głęboka) Studnisko Cave (or Deep Cave)	Poland	19,27111	50,72861	WGS84 	356	NNW	1	pit	1,5	forest	NA	285	0	74	karst	pit	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI); Unpublished data	Robert Rozwalka	arachnologia@wp.pl
CAVE_138	Jaskinia pod Sokolą Górą (or Jaskinia Pochyła; Jaskinia Zimna) Cave under Sokola Mountain (or Leaning Cave; Cold Cave)	Poland	19,27056	50,72917	WGS84 	342	SSW	1	descendent	5,4	forest	NA	70	0	24	karst	descendent	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI); Unpublished data	Robert Rozwalka	arachnologia@wp.pl
CAVE_139	Jaskinia Koralowa (Koralowa Cave)	Poland	19,27917	50,73111	WGS84 	327	SE	1	horizontal	2,25	forest	NA	375	0	35	karst	pit	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI)	Robert Rozwalka	arachnologia@wp.pl
CAVE_140	Jaskinia Ciemna (Ciemna Cave)	Poland	19,83167	50,19667	WGS84 	410	SW	1	horizontal	2,5	forest	NA	209	0	9	karst	horizontal	0	1	NA	http://www.sktj.pl/epimenides/jura/ciemna_phtml	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI); Unpublished data	Robert Rozwalka	arachnologia@wp.pl
CAVE_141	Jaskinia Łokietka (Łokietek Cave)	Poland	19,81861	50,20167	WGS84 	453	NE	1	descendent	8	forest	NA	320	0	7	karst	horizontal	0	1	NA	http://www.sktj.pl/epimenides/jura/lokiet_phtml	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI); Unpublished data	Robert Rozwalka	arachnologia@wp.pl
CAVE_142	Jaskinia Nietoperzowa (Bat Cave)	Poland	19,90278	50,19389	WGS84 	438	SW	3	horizontal	25	rocky	NA	326	0	23	karst	horizontal	0	1	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI)	Robert Rozwalka	arachnologia@wp.pl
CAVE_143	Jaskinia Łabajowa (Łabajowa Cave)	Poland	19,86222	50,19028	WGS84 	410	NW	3	descendent	35	shrubs	NA	40	0	18	karst	descendent	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI)	Robert Rozwalka	arachnologia@wp.pl
CAVE_144	Jaskinia na Tomaszówkach Dolnych (Cave on Tomaszówki Dolne)	Poland	19,77972	50,19222	WGS84 	435	NE	7	horizontal	2,5	shrubs	NA	100	6,5	15	karst	horizontal	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI)	Robert Rozwalka	arachnologia@wp.pl
CAVE_145	Jaskinia Wierzchowska Górna (Wierzchowska Górna Cave)	Poland	19,80639	50,17472	WGS84 	390	N	3	horizontal	40	shrubs	NA	975	0	25	karst	horizontal	0	1	NA	http://www.sktj.pl/epimenides/jura/wierzg_phtml	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI)	Robert Rozwalka	arachnologia@wp.pl
CAVE_146	Jaskinia Twarowdkiego (Twardowski Cave)	Poland	19,7725	50,03889	WGS84 	215	S	3	horizontal	5	shrubs	NA	500	4	16	karst	horizontal	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI); Unpublished data	Robert Rozwalka	arachnologia@wp.pl
CAVE_147	Jaskinia Raptawicka (Raptawicka Cave)	Poland	19,86222	49,23972	WGS84 	1146	SE	2	descendent	6	rocky	NA	560	4,8	27	karst	horizontal	0	1	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Unpublished data	Robert Rozwalka	arachnologia@wp.pl
CAVE_148	Jaskinia w Zielonej Górze (Cave in Zielona Góra)	Poland	19,23333	50,7775	WGS84 	316	SSW	1	horizontal	2,6	forest	NA	140	2,7	6	karst	horizontal	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI)	Robert Rozwalka	arachnologia@wp.pl
CAVE_149	Jaskinia Zegar (Zegar Cave)	Poland	19,67389	50,42889	WGS84 	426	NW	3	horizontal	8	forest	NA	155	6	12,5	karst	horizontal	0	0	NA	http://geoportal.pgi.gov.pl/jaskinie_polski	Sanocka-Wołoszyn 1981 Acta Univeristatis Wratislavienis 548(prace zoologiczne XI)	Robert Rozwalka	arachnologia@wp.pl
CAVE_150	Lublin (storm drain)	Poland	22,5375	51,22472	WGS84 	176	W	1	horizontal	7	shrubs	willows	1200	2	0	artificial	horizontal	0	0	NA	NA	Unpublished data	Robert Rozwalka	arachnologia@wp.pl
CAVE_151	Poznań (storm drain)	Poland	16,94111	52,38	WGS84 	61	NW	1	horizontal	4,5	shrubs	willows	2000	2	0	artificial	horizontal	1	0	NA	NA	Unpublished data	Robert Rozwalka	arachnologia@wp.pl
CAVE_383	Algar do Vale da Boia	Portugal	-8,50098	39,89371	WGS84 	181	NA	1	pit	NA	shrubs	NA	NA	NA	NA	karst	descendent	NA	0	NA	Cadastro GPS	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_384	Gruta do Vale Telheiro	Portugal	-8,03481	37,17031	WGS84 	239	NA	1	horizontal	NA	shrubs	NA	NA	NA	NA	karst	NA	NA	0	NA	NA	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_385	Gruta do Fumo	Portugal	-9,1443	38,4339	WGS84 	217	S	1	descendent	2	shrubs	NA	70	5	5	karst	horizontal	0	0	NA	http://www.sesimbra.com/grutas/grutas-e-lapas/serra-dos-pinheirinhos/lapa-do-fumohtml	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_386	Lapa do Medico	Portugal	-8,99762	38,46865	WGS84 	210	SE	1	pit	0,5	shrubs	NA	60	0	21	karst	descendent	0	0	NA	http://www.sesimbra.com/grutas/grutas-e-lapas/serra-da-arrabida/gruta-do-medicohtml	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_387	Lapa do Furadouro de Tras	Portugal	-9,02926	39,18548	WGS84 	302	E	1	horizontal	NA	shrubs	NA	20	0	5	karst	horizontal	0	0	NA	NA	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_388	Algarao da Ribeira de Alte	Portugal	-8,21618	37,19608	WGS84 	70	flat	1	pit	NA	agricultural	NA	NA	NA	NA	karst	descendent	NA	0	NA	NA	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_389	Algarao do Paulino	Portugal	-8,00285	37,16501	WGS84 	308	flat	1	pit	NA	shrubs	NA	NA	NA	NA	karst	descendent	NA	0	NA	NA	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_390	Algueirao dos Mouros	Portugal	-7,86501	37,0609	WGS84 	38	N	2	descendent	2	agricultural	NA	NA	NA	NA	karst	descendent	NA	0	NA	NA	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_391	Algar da Lapa	Portugal	-8,49587	39,90478	WGS84 	208	flat	1	pit	NA	NA	NA	NA	NA	NA	karst	descendent	NA	0	NA	Cadastro GPS	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_392	Algar do Pinheiro	Portugal	-8,9766	39,39197	WGS84 	178	flat	1	pit	NA	NA	NA	NA	NA	NA	karst	descendent	NA	0	NA	Cadastro GEM	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_393	Gruta do Almonda	Portugal	-8,61588	39,50453	WGS84 	129	SE	3	descendent	1	shrubs	NA	14000	0	80	karst	horizontal	1	0	NA	NA	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_394	Algar da Senhora das Neves	Portugal	-9,05848	39,17461	WGS84 	637	flat	1	pit	NA	shrubs	NA	NA	0	8	karst	descendent	NA	0	NA	Cadastro GEM	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_395	Buraco dos Mouros	Portugal	-8,51641	40,08711	WGS84 	260	flat	1	horizontal	NA	shrubs	NA	NA	NA	NA	karst	NA	NA	0	NA	Cadastro GPS	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_396	Cova da Adica	Portugal	-7,30553	38,00198	WGS84 	279	E	2	descendent	3	agricultural	NA	802	0	19	karst	descendent	0	0	NA	http://www.lpn-espeleo.org/projetos/serras-da-adica-e-ficalho/levantamento-espeleologico	Morano et al 2019 Iberian spider catalogue; Available online at http://www.biodiversityresearch.org/iberia. 	Pedro Cardoso	pedrocardoso@helsinki.fi
CAVE_152	Pestera Liliecilor de la Mănăstirea Bistrița (Pestera Sfântului Grigore Decapolitu)	Romania	24,04207	45,19385	WGS84 	850	E	3	horizontal	48	forest	NA	400	0	15	karst	descendent	0	1	NA	Bleahu et al 1976 Editura Stiintifică si Enciclopedică Bucuresti	Dumitrescu 1979 Travaux de l Institut de Spéologie Émile Racovitza 18: 53-84	Oana Moldovan	oanamol35@gmail.com
CAVE_153	Pestera Șura Mare	Romania	23,14316	45,52741	WGS84 	460	NE	1	horizontal	480	shrubs	NA	3143	50	0	karst	horizontal	1	0	NA	Ponta G 1978 Pestera Sura Mare Aragonit 1:50-59	Dumitrescu 1979 Travaux de l Institut de Spéologie Émile Racovitza 18: 53-84	Oana Moldovan	oanamol35@gmail.com
CAVE_154	Pestera Cloșani	Romania	22,80047	45,07411	WGS84 	433	E	1	horizontal	2,25	forest	NA	1100	4,5	10,5	karst	horizontal	0	0	NA	Bleahu et al 1976 Editura Stiintifică si Enciclopedică Bucuresti	Dumitrescu & Georgescu 1980 Travaux de l Institut de Spéologie Émile Racovitza 19: 103-123	Oana Moldovan	oanamol35@gmail.com
CAVE_155	Pestera Lazului	Romania	22,76358	45,0722	WGS84 	370	N	1	horizontal	28	forest	NA	3201	15	5	karst	horizontal	1	0	NA	Bleahu et al 1976 Editura Stiintifică si Enciclopedică Bucuresti	Dumitrescu & Georgescu 1977 Travaux de l Institut de Spéologie Émile Racovitza 16: 63-70	Oana Moldovan	oanamol35@gmail.com
CAVE_156	Pestera Lucia Mare - Lucia Mică	Romania	23,02057	46,35617	WGS84 	570	E	2	ascendent	8	forest	NA	202	20	10	karst	horizontal	0	0	NA	Goran C 1981 Catalogul sistematic al pesterilor din Romania ISER Romania	Dumitrescu 1980 Travaux de l Institut de Spéologie Émile Racovitza 19: 77-101	Oana Moldovan	oanamol35@gmail.com
CAVE_157	Pestera Bolundului	Romania	22,84562	46,31843	WGS84 	750	N	1	horizontal	10	forest	NA	27	6	0	karst	ascendent	0	0	NA	Goran C 1981 Catalogul sistematic al pesterilor din Romania ISER Romania	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_158	Pestera Găunoasa de la Ormindea (Pestera Găunoasa din Valea Bobii)	Romania	22,92373	46,06188	WGS84 	440	NE	2	horizontal	4,5	shrubs	NA	133	0	4	karst	horizontal	1	0	NA	Goran C 1981 Catalogul sistematic al pesterilor din Romania ISER Romania	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_159	Huda Orbului	Romania	22,92373	46,45763	WGS84 	960	SE	1	horizontal	5	forest	NA	132	6	4	karst	descendent	0	0	NA	Valenas et al 1977 Oradea 5:209-335	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_160	Pestera Poarta lui Ionele	Romania	22,83829	46,46624	WGS84 	805	W	1	horizontal	70	forest	NA	131	20	0	karst	horizontal	1	1	NA	Bleahu et al 1976 Editura Stiintifică si Enciclopedică Bucuresti	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_161	Pestera de la Alun	Romania	22,77163	46,63857	WGS84 	1160	NE	1	horizontal	24	forest	NA	730	10	21	karst	horizontal	0	0	NA	Goran C 1981 Catalogul sistematic al pesterilor din Romania ISER Romania	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_162	Pestera de la Izvorul Crișului Negru	Romania	22,62652	46,50629	WGS84 	685	E	1	horizontal	6	forest	NA	60	2	0	karst	horizontal	1	0	NA	Goran C 1981 Catalogul sistematic al pesterilor din Romania ISER Romania	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_163	Pestera Porțile Bihorului	Romania	22,62382	46,50109	WGS84 	674	SE	3	horizontal	120	forest	NA	188	0	39	karst	descendent	1	0	NA	Bleahu et al 1976 Editura Stiintifică si Enciclopedică Bucuresti	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_164	Pestera de la Fânațe	Romania	22,57254	46,4967	WGS84 	560	N	3	horizontal	36	forest	NA	450	0	30	karst	horizontal	0	0	NA	Valenas et al 1977 Oradea 5:209-335	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_165	Pestera Corbasca	Romania	22,57285	46,53398	WGS84 	500	N	1	horizontal	10	forest	NA	300	30	10	karst	horizontal	0	0	NA	Bleahu et al 1976 Editura Stiintifică si Enciclopedică Bucuresti	Dumitrescu 1980 Travaux de l Institut de Spéologie Émile Racovitza 19: 77-101	Oana Moldovan	oanamol35@gmail.com
CAVE_166	Pestera Urșilor de la Chișcău	Romania	22,56952	46,55392	WGS84 	491	N	1	horizontal	7,2	shrubs	NA	1500	21	16	karst	horizontal	1	1	NA	Goran C 1981 Catalogul sistematic al pesterilor din Romania ISER Romania	Dumitrescu 1980 Travaux de l Institut de Spéologie Émile Racovitza 19: 77-101	Oana Moldovan	oanamol35@gmail.com
CAVE_167	Pestera de la Ferice	Romania	22,52393	46,64135	WGS84 	410	W	1	horizontal	6	shrubs	NA	1380	30	5	karst	horizontal	1	0	NA	Bleahu et al 1976 Editura Stiintifică si Enciclopedică Bucuresti	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_168	Cetățile Ponorului	Romania	22,40184	46,56195	WGS84 	1034	SE	4	descendent	210	forest	NA	3800	0	201	karst	descendent	1	0	NA	Goran C 1981 Catalogul sistematic al pesterilor din Romania ISER Romania	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_169	Ghețarul de la Scărișoara	Romania	22,81144	46,49047	WGS84 	1165	flat	2	pit	5,9	forest	NA	700	0	105	karst	descendent	0	1	NA	Rusu T et al. 1970 Ann Speleol 25:383-408	Dumitrescu & Georgescu 1970 Livredu Centenaire Émile G Racovitza 1868-1968: 313-331	Oana Moldovan	oanamol35@gmail.com
CAVE_170	Pestera Meziad	Romania	22,47702	46,76383	WGS84 	397	SW	3	horizontal	160	forest	NA	4750	89	0	karst	ascendent	1	1	NA	Bleahu et al 1976 Editura Stiintifică si Enciclopedică Bucuresti	Dumitrescu 1980 Travaux de l Institut de Spéologie Émile Racovitza 19: 77-101	Oana Moldovan	oanamol35@gmail.com
CAVE_171	Pestera Ungurului	Romania	22,5485	46,9326	WGS84 	307	N	1	horizontal	660	forest	NA	554	40	0	karst	ascendent	1	1	NA	Valenas & Iurkiewicz (1980/1981) Nymphaea 8/9:311-378	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_172	Pestera de la Izbândiș	Romania	22,51598	46,93175	WGS84 	373	N	2	horizontal	32	forest	NA	412	2	91	karst	descendent	1	0	NA	Rusu T 1988 Carstul din Munţii Pădurea Craiului Ed Dacia Cluj	Dumitrescu & Georgescu 1970 Livre du Centenaire Émile G Racovitza 1868-1968: 313-331	Oana Moldovan	oanamol35@gmail.com
CAVE_173	Pestera de la Vadul Crișului	Romania	22,51101	46,95888	WGS84 	305	E	1	horizontal	10	forest	NA	1000	0	0	karst	horizontal	1	1	NA	Bleahu et al 1976 Editura Stiintifică si Enciclopedică Bucuresti	Dumitrescu 1980 Travaux de l Institut de Spéologie Émile Racovitza 19: 77-101	Oana Moldovan	oanamol35@gmail.com
CAVE_174	Pestera Movile	Romania	28,56108	43,82373	WGS84 	19	flat	1	pit	1	grass	NA	300	0	20	karst	descendent	0	0	NA	Lascu C et al 1994 Revue Roumaine de Géographie 38:85-94	Emil Racovitza Institute of Speleology - Cluj-Department - Database	Oana Moldovan	oanamol35@gmail.com
CAVE_345	Zlotska cave	Serbia	21,96231	44,02941	WGS84 	291	S	1	horizontal	96	urbanized	Limestone hill surrounded by shrub vegetation and an asphalt road	9818	0	0	karst	horizontal	1	1	NA	Đurović 1998 Speleological Atlas of Serbia Special; Institute for Nature Conservation of Serbia; Faculty of Geography; University of Belgrade & Faculty of Biology; University of Belgrade; Belgrade	Deltshev et al 2003 The spiders of Serbia; ISBN 86-7078-020-8	Srecko Curcic	srecko@bio.bg.ac.rs 
CAVE_346	Vernjikica Pećina cave	Serbia	21,94897	44,02621	WGS84 	454	S	2	horizontal	6,9	rocky	Cliff surrounded by shrub vegetation a pedestrian asphalt trail is leading to the entrance	1015	0	0	karst	horizontal	0	1	Formely was a touristic cave now it is not anymore	Đurović 1998 Speleological Atlas of Serbia Special; Institute for Nature Conservation of Serbia; Faculty of Geography; University of Belgrade & Faculty of Biology; University of Belgrade; Belgrade	Deltshev et al 2003 The spiders of Serbia; ISBN 86-7078-020-8	Srecko Curcic	srecko@bio.bg.ac.rs 
CAVE_347	Monastery cave 1	Serbia	22,35114	43,70001	WGS84 	340	NW	2	horizontal	15	forest	Cliff surrounded by a deciduous forest, near the asphalt road leading to the Suvodol Monastery	96	0	0	karst	horizontal	0	0	NA	Đurović 1998 Speleological Atlas of Serbia Special; Institute for Nature Conservation of Serbia; Faculty of Geography; University of Belgrade & Faculty of Biology; University of Belgrade; Belgrade	Deltshev et al 2003 The spiders of Serbia; ISBN 86-7078-020-8	Srecko Curcic	srecko@bio.bg.ac.rs 
CAVE_348	Ljeposavin cave; v. Visoka; nr. Arilje	Serbia	19,92308	43,63497	WGS84 	670	flat	1	horizontal	NA	shrubs	NA	40	0	0	karst	horizontal	0	0	NA	Ćurčić S Unpublished data	Deltshev et al 2003 The spiders of Serbia; ISBN 86-7078-020-8	Srecko Curcic	srecko@bio.bg.ac.rs 
CAVE_349	Virovska cave	Serbia	20,12596	43,76594	WGS84 	445	flat	1	horizontal	NA	shrubs	NA	50	0	0	karst	horizontal	0	0	NA	Ćurčić S Unpublished data	Deltshev et al 2003 The spiders of Serbia; ISBN 86-7078-020-8	Srecko Curcic	srecko@bio.bg.ac.rs 
CAVE_350	Markoviceva Pećina cave	Serbia	20,01397	43,63726	WGS84 	920	flat	1	horizontal	NA	forest	NA	40	0	0	karst	horizontal	0	0	NA	Ćurčić S Unpublished data	Deltshev et al 2003 The spiders of Serbia; ISBN 86-7078-020-8	Srecko Curcic	srecko@bio.bg.ac.rs 
CAVE_351	Ribnička Pećina cave	Serbia	20,09268	44,20558	WGS84 	231	E	1	horizontal	200	grass	Valley of the Ribnica River, by the river	123	0	0	karst	horizontal	1	0	NA	Đurović 1998 Speleological Atlas of Serbia Special; Institute for Nature Conservation of Serbia; Faculty of Geography; University of Belgrade & Faculty of Biology; University of Belgrade; Belgrade	Deltshev et al 2003 The spiders of Serbia; ISBN 86-7078-020-8	Srecko Curcic	srecko@bio.bg.ac.rs 
